ID,Marital_Status,Income,Dt_Customer,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumWebPurchases,,,,,,,,,,,,,,,,,,NumStorePurchases,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2
1052,Married,"$56,796.00",02-16-2013,656,38,161,62,47,37,8,,,,,,,,,,,,,,,,,,7,0,0,0,0,0
1055,Married,"$53,204.00",03-20-2014,29,0,8,2,0,6,1,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
1064,Married,"$42,403.00",11-12-2013,22,1,11,0,5,3,1,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
1065,Single,"$80,695.00",12-29-2013,557,129,984,193,37,18,5,,,,,,,,,,,,,,,,,,5,0,0,0,0,0
1071,Divorced,"$70,179.00",07-21-2013,532,88,168,69,44,133,7,,,,,,,,,,,,,,,,,,13,0,0,0,0,0
1072,Single,"$40,760.00",08-30-2013,70,0,17,0,0,6,2,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
1077,Together,"$56,715.00",05-12-2012,258,105,239,237,172,9,7,,,,,,,,,,,,,,,,,,4,0,0,0,0,0
1079,Married,"$71,969.00",10-16-2012,1000,0,76,0,0,10,3,,,,,,,,,,,,,,,,,,9,0,1,0,0,0
1081,Married,"$75,283.00",03-27-2013,733,9,180,12,19,66,6,,,,,,,,,,,,,,,,,,5,0,0,0,0,0
1087,Together,"$22,669.00",05-22-2013,16,14,36,37,22,48,4,,,,,,,,,,,,,,,,,,2,0,0,0,0,0
1092,Married,"$61,014.00",11-08-2012,269,129,495,182,43,29,9,,,,,,,,,,,,,,,,,,4,0,0,0,0,0
1100,Together,"$41,275.00",03-24-2014,24,4,22,0,2,9,3,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
1103,Married,"$81,929.00",09-29-2012,1486,55,278,49,0,185,4,,,,,,,,,,,,,,,,,,10,1,0,1,0,0
1109,Together,"$27,590.00",04-23-2013,6,0,5,0,0,1,1,,,,,,,,,,,,,,,,,,2,0,0,0,0,0
1118,Married,"$50,965.00",02-20-2013,544,13,85,8,6,29,10,,,,,,,,,,,,,,,,,,5,1,0,0,0,0
1127,Married,"$85,844.00",05-29-2014,938,19,843,25,95,38,6,,,,,,,,,,,,,,,,,,7,0,0,1,0,0
1131,Single,"$52,569.00",05-04-2014,85,0,3,0,0,7,2,,,,,,,,,,,,,,,,,,4,0,0,0,0,0
1135,Together,"$17,144.00",02-15-2014,18,2,19,0,2,6,3,,,,,,,,,,,,,,,,,,4,0,0,0,0,0
1137,Single,"$81,246.00",12-29-2013,398,190,537,61,156,37,4,,,,,,,,,,,,,,,,,,7,1,0,0,1,0
1139,Married,"$73,356.00",06-02-2014,1050,14,322,0,14,112,5,,,,,,,,,,,,,,,,,,5,1,0,1,1,0
1142,Married,"$55,707.00",12-22-2013,208,7,82,30,66,35,3,,,,,,,,,,,,,,,,,,9,0,0,0,0,0
1143,Married,"$22,063.00",08-08-2013,7,10,13,3,11,11,2,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
1146,Together,"$49,912.00",07-09-2012,520,8,223,32,49,42,10,,,,,,,,,,,,,,,,,,7,1,0,0,0,0
1150,Together,"$83,532.00",09-26-2013,755,144,562,104,64,224,4,,,,,,,,,,,,,,,,,,4,0,0,1,0,0
1158,Divorced,"$48,877.00",05-01-2014,102,1,15,2,0,24,3,,,,,,,,,,,,,,,,,,4,0,0,0,0,0
1160,Married,"$13,260.00",08-23-2013,9,4,17,10,2,7,3,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
1162,Single,"$42,000.00",10-01-2013,124,83,267,85,59,35,5,,,,,,,,,,,,,,,,,,11,0,0,0,0,0
1165,Single,"$50,729.00",02-05-2013,239,13,143,45,4,52,6,,,,,,,,,,,,,,,,,,7,0,0,0,0,0
1168,Married,"$72,159.00",10-29-2012,322,53,899,34,40,53,4,,,,,,,,,,,,,,,,,,10,0,0,0,0,0
1170,Married,"$27,573.00",03-25-2013,50,15,110,39,15,15,5,,,,,,,,,,,,,,,,,,4,0,0,0,0,0
1172,Married,"$92,491.00",01-05-2013,979,44,935,29,25,22,7,,,,,,,,,,,,,,,,,,12,0,1,1,1,0
1173,Together,"$77,632.00",10-03-2013,1200,105,758,0,42,147,4,,,,,,,,,,,,,,,,,,6,0,1,1,0,0
1175,Married,"$36,262.00",09-20-2013,88,39,54,64,28,153,3,,,,,,,,,,,,,,,,,,3,1,0,0,0,0
1176,Married,"$26,228.00",09-22-2013,2,6,4,3,1,9,1,,,,,,,,,,,,,,,,,,2,0,0,0,0,0
1177,Together,"$49,618.00",01-26-2013,80,3,26,4,2,14,3,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
1183,Married,"$36,408.00",09-21-2013,9,1,4,3,2,3,1,,,,,,,,,,,,,,,,,,2,0,0,0,0,0
1184,Divorced,"$69,674.00",05-22-2013,554,41,215,11,0,24,10,,,,,,,,,,,,,,,,,,10,0,0,0,0,0
1204,Married,"$67,536.00",05-22-2013,1253,0,447,23,71,35,11,,,,,,,,,,,,,,,,,,11,0,0,0,1,0
1212,Married,"$52,845.00",08-13-2013,384,25,292,130,41,64,8,,,,,,,,,,,,,,,,,,6,1,0,0,0,0
1215,Together,"$70,440.00",08-10-2013,690,117,499,76,102,88,5,,,,,,,,,,,,,,,,,,7,0,0,0,1,0
1225,Married,"$80,124.00",06-26-2014,483,84,398,205,84,241,3,,,,,,,,,,,,,,,,,,8,1,0,0,0,0
1232,Together,"$70,038.00",10-25-2013,587,54,348,71,54,130,4,,,,,,,,,,,,,,,,,,8,0,0,0,0,0
1241,Married,"$14,796.00",09-17-2012,13,3,8,7,4,16,1,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
1245,Single,"$63,810.00",11-11-2012,977,12,253,16,12,101,4,,,,,,,,,,,,,,,,,,12,0,1,0,0,0
1250,Single,"$37,697.00",07-02-2014,34,6,21,11,4,8,2,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
1272,Single,"$55,250.00",10-21-2012,664,58,83,32,0,66,7,,,,,,,,,,,,,,,,,,10,0,0,0,0,0
1277,Together,"$78,468.00",09-04-2014,434,22,388,104,22,34,10,,,,,,,,,,,,,,,,,,10,0,0,0,1,0
1291,Together,"$27,683.00",04-08-2012,152,9,121,12,12,45,6,,,,,,,,,,,,,,,,,,4,0,0,0,0,0
1295,Married,$0.00,11-08-2013,231,65,196,38,71,124,6,,,,,,,,,,,,,,,,,,7,0,0,0,0,0
1307,Divorced,"$41,986.00",09-02-2014,27,5,8,8,3,12,3,,,,,,,,,,,,,,,,,,4,0,0,0,0,0
1321,Married,"$26,067.00",04-11-2013,22,2,18,0,2,12,3,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
1324,Married,"$38,872.00",05-30-2013,23,3,21,3,19,22,3,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
1328,Married,"$57,937.00",02-16-2014,261,42,144,55,48,133,4,,,,,,,,,,,,,,,,,,9,0,0,0,0,0
1331,Single,"$35,790.00",02-01-2013,12,6,20,30,1,3,2,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
1340,Married,"$92,910.00",04-24-2014,551,137,792,179,103,33,6,,,,,,,,,,,,,,,,,,13,0,1,1,1,0
1343,Together,"$58,554.00",09-26-2012,368,24,68,38,0,88,8,,,,,,,,,,,,,,,,,,6,0,0,0,0,0
1349,Married,"$50,447.00",04-21-2014,85,7,24,2,3,27,3,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
1351,Together,"$58,656.00",09-20-2012,962,12,194,16,24,12,7,,,,,,,,,,,,,,,,,,13,0,0,1,0,0
1357,Together,"$74,854.00",08-04-2013,856,59,487,58,29,73,2,,,,,,,,,,,,,,,,,,5,0,0,0,0,0
1361,Married,"$82,584.00",04-06-2013,1076,68,103,29,91,68,3,,,,,,,,,,,,,,,,,,8,0,1,1,0,0
1362,Single,"$31,907.00",04-03-2013,33,87,64,175,16,74,6,,,,,,,,,,,,,,,,,,6,0,0,0,0,0
1371,Single,"$79,941.00",06-28-2014,123,164,266,227,30,174,2,,,,,,,,,,,,,,,,,,9,0,0,0,0,0
1377,Widow,"$44,551.00",08-31-2013,182,4,33,0,0,66,4,,,,,,,,,,,,,,,,,,5,0,0,0,0,0
1378,Together,"$50,334.00",07-24-2013,284,16,160,84,16,134,7,,,,,,,,,,,,,,,,,,6,0,0,0,0,0
1379,Together,"$42,670.00",04-27-2013,154,2,46,20,4,15,4,,,,,,,,,,,,,,,,,,4,0,0,0,0,0
1381,Single,"$38,513.00",01-28-2014,172,3,115,16,0,18,6,,,,,,,,,,,,,,,,,,5,0,0,0,0,0
1384,Married,"$17,256.00",11-23-2013,6,4,14,8,8,22,2,,,,,,,,,,,,,,,,,,2,1,0,0,0,0
1386,Together,"$32,474.00",11-05-2014,10,0,1,0,0,0,1,,,,,,,,,,,,,,,,,,2,0,0,0,0,0
1388,Single,"$33,249.00",02-20-2013,6,10,21,19,14,42,2,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
1399,Married,"$72,905.00",01-21-2014,407,114,445,181,165,203,3,,,,,,,,,,,,,,,,,,9,0,0,0,1,0
1402,Married,"$66,991.00",11-09-2012,496,36,460,189,60,12,4,,,,,,,,,,,,,,,,,,6,0,0,0,0,0
1403,Together,"$34,984.00",06-09-2012,8,4,15,3,5,3,1,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
1404,Together,"$34,916.00",05-15-2013,51,23,82,33,0,42,5,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
1406,Single,"$53,201.00",12-02-2013,280,7,81,20,0,27,6,,,,,,,,,,,,,,,,,,5,0,0,0,0,0
1407,Married,"$20,425.00",10-29-2012,4,12,5,3,16,17,2,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
1409,Together,"$40,689.00",03-18-2013,270,3,27,39,6,99,7,,,,,,,,,,,,,,,,,,5,0,0,0,0,0
1411,Divorced,"$82,623.00",10-11-2013,204,34,204,172,153,173,2,,,,,,,,,,,,,,,,,,4,0,0,0,0,0
1419,Together,"$34,026.00",05-08-2013,18,6,15,12,8,17,2,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
1440,Together,"$52,513.00",04-09-2012,367,17,241,104,188,232,9,,,,,,,,,,,,,,,,,,9,0,0,0,0,0
1446,Single,"$86,424.00",05-04-2014,387,68,569,89,45,68,6,,,,,,,,,,,,,,,,,,12,0,0,0,0,0
1448,Married,"$33,562.00",06-25-2014,21,12,12,0,3,3,2,,,,,,,,,,,,,,,,,,4,0,0,0,0,0
1453,Widow,"$57,513.00",06-07-2013,735,40,183,52,20,30,9,,,,,,,,,,,,,,,,,,13,0,0,0,0,0
1456,Single,"$60,474.00",01-04-2013,265,199,303,234,9,170,10,,,,,,,,,,,,,,,,,,12,0,0,0,0,0
1458,Married,"$21,059.00",07-01-2014,8,3,19,3,3,8,3,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
1459,Married,"$69,063.00",07-11-2012,666,35,124,69,8,26,5,,,,,,,,,,,,,,,,,,5,0,0,0,0,0
1461,Divorced,"$36,921.00",07-28-2013,17,1,12,3,1,4,2,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
1463,Single,"$45,160.00",03-29-2014,8,2,5,3,0,3,1,,,,,,,,,,,,,,,,,,2,0,0,0,0,0
1473,Single,"$47,823.00",07-23-2013,53,1,5,2,1,10,2,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
1490,Married,"$55,759.00",11-28-2012,675,0,85,10,7,77,10,,,,,,,,,,,,,,,,,,8,0,0,0,0,0
1491,Together,"$71,488.00",02-18-2013,162,33,124,40,28,172,3,,,,,,,,,,,,,,,,,,7,0,0,0,0,0
1497,Single,"$47,958.00",01-19-2013,268,11,88,15,3,22,6,,,,,,,,,,,,,,,,,,5,0,0,0,0,0
1501,Married,"$160,803.00",04-08-2012,55,16,1622,17,3,4,0,,,,,,,,,,,,,,,,,,1,0,0,0,0,0
1502,Together,"$28,427.00",03-21-2013,18,3,19,3,3,6,2,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
1503,Together,"$162,397.00",03-06-2013,85,1,16,2,1,2,0,,,,,,,,,,,,,,,,,,1,0,0,0,0,0
1506,Single,"$42,160.00",06-28-2013,48,9,45,3,15,20,2,,,,,,,,,,,,,,,,,,4,0,0,0,0,0
1509,Together,"$84,460.00",04-01-2013,152,27,103,106,54,81,9,,,,,,,,,,,,,,,,,,4,0,1,1,1,1
1513,Together,"$60,839.00",08-28-2012,600,21,128,223,150,128,2,,,,,,,,,,,,,,,,,,12,0,0,0,0,0
1515,Together,"$34,176.00",01-22-2014,11,2,7,4,2,2,1,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
1517,Single,"$30,822.00",06-14-2013,3,9,13,2,12,12,1,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
1518,Married,"$62,694.00",06-17-2013,379,6,157,25,91,91,9,,,,,,,,,,,,,,,,,,7,0,0,0,0,0
1519,Single,"$38,578.00",06-22-2013,38,4,22,3,3,3,3,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
1523,Married,"$59,041.00",07-05-2014,69,2,15,2,2,6,2,,,,,,,,,,,,,,,,,,4,0,0,0,0,0
1524,Single,"$81,698.00",01-03-2013,709,45,115,30,160,45,8,,,,,,,,,,,,,,,,,,5,0,0,0,1,0
1542,Single,"$56,243.00",12-30-2013,347,0,35,4,3,7,4,,,,,,,,,,,,,,,,,,8,0,0,0,0,0
1544,Divorced,"$81,380.00",12-22-2012,741,68,689,224,68,103,4,,,,,,,,,,,,,,,,,,10,0,0,0,0,0
1545,Married,"$38,508.00",02-08-2013,120,19,206,25,19,54,7,,,,,,,,,,,,,,,,,,5,0,0,0,0,0
1553,Together,"$82,657.00",09-27-2013,966,168,672,246,105,126,7,,,,,,,,,,,,,,,,,,10,0,1,0,1,0
1570,Together,"$69,702.00",02-19-2013,664,9,240,50,19,57,7,,,,,,,,,,,,,,,,,,10,0,0,0,0,0
1577,Married,"$78,569.00",02-19-2014,558,79,622,207,175,95,4,,,,,,,,,,,,,,,,,,4,0,0,1,0,0
1581,Married,"$37,406.00",10-10-2013,2,0,8,2,2,3,1,,,,,,,,,,,,,,,,,,2,0,0,0,0,0
1584,Married,"$41,443.00",01-04-2014,171,7,171,25,19,89,8,,,,,,,,,,,,,,,,,,5,0,0,0,0,0
1592,Married,"$90,765.00",01-24-2014,547,99,812,151,82,33,4,,,,,,,,,,,,,,,,,,5,0,0,1,1,0
1600,Married,"$56,962.00",11-10-2013,292,3,77,10,3,26,6,,,,,,,,,,,,,,,,,,5,0,0,0,0,0
1604,Married,"$47,353.00",11-13-2013,184,2,19,8,8,4,2,,,,,,,,,,,,,,,,,,6,0,0,0,0,0
1606,Together,"$38,590.00",05-15-2013,3,1,8,4,3,3,1,,,,,,,,,,,,,,,,,,2,0,0,0,0,0
1612,Single,$0.00,05-31-2013,23,0,15,0,2,7,3,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
1618,Together,"$56,046.00",02-01-2013,577,0,64,0,0,51,10,,,,,,,,,,,,,,,,,,8,1,0,0,0,0
1619,Married,"$90,369.00",04-28-2014,292,51,981,224,23,17,4,,,,,,,,,,,,,,,,,,6,0,0,0,0,0
1626,Divorced,"$35,860.00",05-19-2014,15,0,8,4,2,20,1,,,,,,,,,,,,,,,,,,2,1,0,0,0,0
1627,Divorced,"$77,297.00",01-26-2013,408,61,109,48,122,41,5,,,,,,,,,,,,,,,,,,9,0,0,0,1,0
1628,Together,"$71,796.00",10-24-2013,354,21,311,167,75,32,9,,,,,,,,,,,,,,,,,,4,0,0,0,0,0
1630,Single,"$61,825.00",07-08-2013,162,50,100,55,30,27,4,,,,,,,,,,,,,,,,,,8,0,0,0,0,0
1631,Together,"$65,220.00",03-09-2012,890,63,292,0,25,12,8,,,,,,,,,,,,,,,,,,7,0,0,0,0,0
1640,Divorced,"$64,587.00",06-22-2014,66,0,16,0,6,20,1,,,,,,,,,,,,,,,,,,4,0,0,0,0,0
1646,Married,"$25,224.00",03-16-2014,4,9,12,11,2,8,1,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
1650,Married,"$81,843.00",04-22-2013,779,86,537,34,69,138,5,,,,,,,,,,,,,,,,,,12,0,0,0,0,0
1655,Together,"$34,350.00",10-19-2013,16,3,15,2,1,11,1,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
1663,Together,"$34,043.00",10-25-2013,20,2,14,3,0,10,2,,,,,,,,,,,,,,,,,,2,0,0,0,0,0
1665,Divorced,"$64,140.00",09-23-2013,1459,0,61,0,15,215,2,,,,,,,,,,,,,,,,,,6,1,0,1,0,1
1672,Together,"$65,640.00",01-03-2014,204,7,149,20,15,66,5,,,,,,,,,,,,,,,,,,8,0,0,0,0,0
1676,Married,"$43,057.00",10-30-2013,213,2,44,0,2,5,4,,,,,,,,,,,,,,,,,,5,0,0,0,0,0
1685,Together,"$62,981.00",03-17-2013,796,14,590,38,44,0,4,,,,,,,,,,,,,,,,,,13,0,1,0,0,0
1710,Single,"$30,168.00",07-03-2013,154,20,66,0,12,27,6,,,,,,,,,,,,,,,,,,4,0,0,0,0,0
1715,Together,"$25,851.00",11-02-2013,9,4,18,7,5,5,2,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
1717,Single,"$39,747.00",04-13-2014,80,15,93,20,13,52,5,,,,,,,,,,,,,,,,,,4,0,0,0,0,0
1726,Single,"$22,585.00",03-18-2013,3,9,15,13,2,39,1,,,,,,,,,,,,,,,,,,2,1,0,0,0,0
1729,Together,"$66,426.00",02-10-2013,1043,24,97,32,24,157,3,,,,,,,,,,,,,,,,,,10,0,0,0,0,0
1734,Together,"$40,706.00",01-17-2013,59,0,11,4,2,5,3,,,,,,,,,,,,,,,,,,4,0,0,0,0,0
1740,Married,"$55,956.00",07-04-2014,760,38,104,50,9,38,7,,,,,,,,,,,,,,,,,,4,0,1,0,0,0
1743,Single,"$69,719.00",05-26-2014,273,86,208,177,14,43,2,,,,,,,,,,,,,,,,,,5,0,0,0,0,0
1744,Single,"$23,529.00",07-01-2013,9,7,13,3,2,20,1,,,,,,,,,,,,,,,,,,2,0,0,0,0,0
1745,Divorced,"$85,696.00",03-05-2013,714,76,395,116,0,12,4,,,,,,,,,,,,,,,,,,9,0,0,0,0,0
1755,Together,"$45,204.00",11-04-2014,30,11,25,29,1,18,1,,,,,,,,,,,,,,,,,,4,0,0,0,0,0
1763,Together,"$87,679.00",07-27-2013,1259,172,815,97,148,33,7,,,,,,,,,,,,,,,,,,10,1,0,1,1,0
1764,Single,"$33,955.00",09-08-2013,100,2,128,23,7,10,5,,,,,,,,,,,,,,,,,,5,0,0,0,0,0
1772,Married,"$79,174.00",11-01-2013,1074,37,518,193,92,129,5,,,,,,,,,,,,,,,,,,7,0,0,1,1,0
1773,Married,"$12,393.00",04-12-2012,5,6,15,11,7,13,2,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
1777,Married,"$25,965.00",07-09-2012,2,2,11,41,7,11,2,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
1802,Married,"$64,795.00",01-17-2013,412,5,119,38,29,77,3,,,,,,,,,,,,,,,,,,12,0,0,0,0,0
1818,Together,"$29,732.00",03-25-2014,25,0,8,0,1,4,2,,,,,,,,,,,,,,,,,,2,0,0,0,0,0
1826,Divorced,"$84,835.00",06-16-2014,189,104,379,111,189,218,4,,,,,,,,,,,,,,,,,,6,0,0,0,0,0
1829,Divorced,"$54,959.00",01-19-2013,1148,0,60,0,0,24,9,,,,,,,,,,,,,,,,,,4,0,1,0,0,0
1833,Single,"$39,190.00",04-26-2014,68,8,18,19,8,12,2,,,,,,,,,,,,,,,,,,4,0,0,0,0,0
1834,Single,"$35,544.00",08-03-2014,30,5,23,4,1,4,2,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
1839,Single,"$43,322.00",04-21-2014,56,7,48,10,2,18,3,,,,,,,,,,,,,,,,,,4,0,0,0,0,0
1857,Single,"$47,139.00",06-03-2014,46,0,12,0,2,23,2,,,,,,,,,,,,,,,,,,2,0,0,0,0,0
1859,Married,"$75,251.00",08-27-2012,721,111,925,97,18,18,7,,,,,,,,,,,,,,,,,,5,0,0,0,0,0
1867,Single,"$64,849.00",11-13-2012,652,48,350,94,84,108,9,,,,,,,,,,,,,,,,,,6,0,0,0,0,0
1876,Married,"$18,929.00",02-16-2013,32,0,8,23,4,18,1,,,,,,,,,,,,,,,,,,4,0,0,0,0,0
1878,Married,"$23,148.00",02-18-2014,4,6,8,6,3,10,2,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
1880,Together,"$53,537.00",01-30-2014,81,0,6,0,0,6,2,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
1890,Together,"$42,033.00",09-19-2012,11,1,4,2,0,7,1,,,,,,,,,,,,,,,,,,2,0,0,0,0,0
1891,Divorced,"$78,789.00",08-08-2012,667,50,850,21,83,83,4,,,,,,,,,,,,,,,,,,5,0,0,0,0,0
1907,Divorced,"$63,120.00",09-28-2012,965,69,279,54,41,69,8,,,,,,,,,,,,,,,,,,9,0,0,0,0,0
1911,Together,"$67,430.00",05-09-2012,595,97,291,127,133,121,11,,,,,,,,,,,,,,,,,,12,0,0,0,0,0
1915,Married,"$78,939.00",12-12-2013,794,115,243,150,0,205,8,,,,,,,,,,,,,,,,,,6,0,0,0,0,0
1916,Married,"$45,736.00",07-24-2013,188,3,180,20,3,43,7,,,,,,,,,,,,,,,,,,6,0,0,0,0,0
1920,Married,"$40,321.00",07-29-2013,44,4,21,6,0,27,3,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
1921,Married,"$59,062.00",03-10-2013,46,1,12,3,0,9,2,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
1927,Together,"$69,401.00",03-23-2014,399,27,159,58,8,39,4,,,,,,,,,,,,,,,,,,5,0,0,0,0,0
1928,Married,"$31,814.00",09-02-2013,35,3,20,4,1,20,2,,,,,,,,,,,,,,,,,,3,1,0,0,0,0
1940,Married,"$25,252.00",12-07-2013,1,3,4,2,2,6,1,,,,,,,,,,,,,,,,,,2,0,0,0,0,0
1945,Married,"$71,434.00",09-18-2013,711,36,217,172,96,168,7,,,,,,,,,,,,,,,,,,7,0,1,0,1,0
1951,Married,"$34,445.00",01-27-2013,228,122,122,208,129,30,11,,,,,,,,,,,,,,,,,,8,0,0,0,0,0
1958,Together,"$55,012.00",03-21-2014,582,0,65,0,0,13,8,,,,,,,,,,,,,,,,,,9,0,0,0,0,0
1964,Together,"$86,610.00",05-09-2013,446,107,768,33,196,53,5,,,,,,,,,,,,,,,,,,6,0,0,0,0,0
1966,Married,"$84,618.00",11-22-2013,684,100,801,21,66,0,6,,,,,,,,,,,,,,,,,,10,0,0,1,0,0
1968,Widow,"$45,684.00",02-12-2013,5,1,5,10,0,7,1,,,,,,,,,,,,,,,,,,2,0,0,0,0,0
1970,Together,"$34,053.00",10-09-2012,63,0,21,7,0,12,3,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
1987,Single,"$21,063.00",09-25-2013,1,10,11,19,3,15,2,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
1990,Single,"$63,159.00",05-11-2012,965,34,586,89,86,37,3,,,,,,,,,,,,,,,,,,8,1,0,0,0,0
1991,Together,"$44,931.00",01-18-2014,78,0,11,0,0,7,2,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
1992,Married,"$60,597.00",01-01-2014,522,0,257,32,16,66,2,,,,,,,,,,,,,,,,,,8,0,0,0,1,0
1993,Married,"$58,607.00",12-23-2012,867,0,86,0,0,19,2,,,,,,,,,,,,,,,,,,9,0,1,0,0,0
1994,Married,$0.00,11-15-2013,5,5,6,0,2,1,1,,,,,,,,,,,,,,,,,,2,0,0,0,0,0
1998,Single,"$37,697.00",07-02-2014,34,6,21,11,4,8,2,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
2002,Divorced,"$71,964.00",05-20-2013,587,51,932,180,34,86,5,,,,,,,,,,,,,,,,,,5,0,0,0,0,0
2004,Single,"$72,679.00",09-18-2013,619,54,260,127,54,54,4,,,,,,,,,,,,,,,,,,5,0,0,0,0,0
2005,Married,"$35,765.00",11-12-2013,22,3,30,0,5,15,2,,,,,,,,,,,,,,,,,,4,0,0,0,0,0
2008,Married,"$77,583.00",10-02-2014,372,23,384,250,12,108,4,,,,,,,,,,,,,,,,,,9,0,0,0,1,0
2021,Married,"$61,456.00",03-27-2013,563,76,384,84,192,89,6,,,,,,,,,,,,,,,,,,13,0,0,0,0,0
2036,Together,"$57,906.00",11-06-2013,243,11,119,10,3,15,4,,,,,,,,,,,,,,,,,,8,0,0,0,0,0
2055,Divorced,"$35,860.00",05-19-2014,15,0,8,4,2,20,1,,,,,,,,,,,,,,,,,,2,1,0,0,0,0
2061,Married,"$50,737.00",11-05-2013,78,0,11,0,0,10,2,,,,,,,,,,,,,,,,,,4,0,1,0,0,0
2066,Together,"$38,823.00",08-30-2012,70,0,11,2,8,23,2,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
2072,Together,"$53,374.00",08-16-2012,896,10,101,13,10,34,4,,,,,,,,,,,,,,,,,,9,1,0,0,0,0
2075,Married,"$72,460.00",11-14-2013,377,10,540,80,30,10,3,,,,,,,,,,,,,,,,,,7,0,0,0,0,0
2079,Married,"$81,044.00",12-27-2013,450,26,535,73,98,26,5,,,,,,,,,,,,,,,,,,10,0,0,0,0,0
2088,Together,"$84,906.00",04-10-2013,997,15,414,99,30,76,5,,,,,,,,,,,,,,,,,,12,0,1,1,0,1
2098,Married,"$33,581.00",08-01-2013,11,0,5,0,0,1,1,,,,,,,,,,,,,,,,,,2,0,0,0,0,0
2106,Married,"$20,130.00",03-17-2014,0,6,3,7,6,12,1,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
2109,Single,"$96,843.00",04-23-2013,448,71,951,40,17,17,6,,,,,,,,,,,,,,,,,,10,0,0,1,0,0
2114,Single,"$82,800.00",11-24-2012,1006,22,115,59,68,45,7,,,,,,,,,,,,,,,,,,12,0,0,1,1,0
2115,Together,"$50,116.00",06-20-2014,54,0,10,0,0,2,1,,,,,,,,,,,,,,,,,,4,0,1,0,0,0
2118,Married,"$62,905.00",10-09-2013,166,75,96,119,107,59,7,,,,,,,,,,,,,,,,,,8,0,0,0,0,0
2125,Divorced,"$63,033.00",11-15-2013,194,61,480,225,112,30,3,,,,,,,,,,,,,,,,,,8,0,0,0,0,0
2130,Together,"$45,203.00",03-23-2014,35,3,67,10,8,24,3,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
2131,Divorced,"$62,859.00",12-30-2012,1063,89,102,16,12,25,9,,,,,,,,,,,,,,,,,,6,0,0,0,0,0
2134,Single,"$53,700.00",08-17-2012,263,5,233,69,41,83,5,,,,,,,,,,,,,,,,,,8,0,0,0,0,0
2139,Married,"$7,500.00",02-10-2013,3,1,10,3,2,12,2,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
2147,Together,"$76,653.00",08-16-2013,736,63,946,219,189,126,4,,,,,,,,,,,,,,,,,,11,0,0,1,1,0
2150,Widow,"$80,995.00",11-05-2013,860,28,409,73,56,56,8,,,,,,,,,,,,,,,,,,4,0,0,0,0,0
2154,Widow,"$30,372.00",12-25-2012,15,0,12,7,3,7,2,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
2156,Married,"$22,554.00",03-11-2012,27,0,10,0,0,4,2,,,,,,,,,,,,,,,,,,4,0,0,0,0,0
2157,Together,"$26,290.00",12-01-2013,15,8,16,11,5,22,2,,,,,,,,,,,,,,,,,,4,0,0,0,0,0
